[Hz],FFT[dBm]
8.287048E+05,-8.44454E+01
8.287354E+05,-1.00605E+02
8.287659E+05,-8.11654E+01
8.287964E+05,-8.10654E+01
8.288269E+05,-8.38454E+01
8.288574E+05,-8.20054E+01
8.288879E+05,-8.25054E+01
8.289185E+05,-8.68454E+01
8.289490E+05,-8.35654E+01
8.289795E+05,-8.01254E+01
8.290100E+05,-8.25254E+01
8.290405E+05,-9.83254E+01
8.290710E+05,-8.19254E+01
8.291016E+05,-7.87254E+01
8.291321E+05,-7.74254E+01
8.291626E+05,-8.25054E+01
8.291931E+05,-1.01685E+02
8.292236E+05,-8.68654E+01
8.292542E+05,-8.31054E+01
8.292847E+05,-9.54054E+01
8.293152E+05,-9.99654E+01
8.293457E+05,-1.01225E+02
8.293762E+05,-8.87454E+01
8.294067E+05,-8.54854E+01
8.294373E+05,-1.00405E+02
8.294678E+05,-8.73654E+01
8.294983E+05,-8.86054E+01
8.295288E+05,-8.16454E+01
8.295593E+05,-8.75854E+01
8.295898E+05,-9.04454E+01
8.296204E+05,-8.92054E+01
8.296509E+05,-1.09625E+02
8.296814E+05,-8.54454E+01
8.297119E+05,-8.09054E+01
8.297424E+05,-8.24454E+01
8.297729E+05,-1.00465E+02
8.298035E+05,-8.81254E+01
8.298340E+05,-9.04254E+01
8.298645E+05,-8.30054E+01
8.298950E+05,-8.87854E+01
8.299255E+05,-8.93454E+01
8.299561E+05,-9.02654E+01
8.299866E+05,-8.74654E+01
8.300171E+05,-8.61854E+01
8.300476E+05,-8.50854E+01
8.300781E+05,-8.57654E+01
8.301086E+05,-9.22054E+01
8.301392E+05,-9.06254E+01
8.301697E+05,-8.40454E+01
8.302002E+05,-8.34654E+01
8.302307E+05,-8.69654E+01
8.302612E+05,-8.28654E+01
8.302917E+05,-8.95054E+01
8.303223E+05,-8.64654E+01
8.303528E+05,-8.39654E+01
8.303833E+05,-8.47254E+01
8.304138E+05,-9.00054E+01
8.304443E+05,-8.53454E+01
8.304749E+05,-8.59654E+01
8.305054E+05,-8.47454E+01
8.305359E+05,-8.77454E+01
8.305664E+05,-9.25854E+01
8.305969E+05,-9.38654E+01
8.306274E+05,-8.93054E+01
8.306580E+05,-8.96654E+01
8.306885E+05,-9.54854E+01
8.307190E+05,-9.41654E+01
8.307495E+05,-9.11254E+01
8.307800E+05,-8.77454E+01
8.308105E+05,-8.21454E+01
8.308411E+05,-8.09454E+01
8.308716E+05,-8.03454E+01
8.309021E+05,-7.92054E+01
8.309326E+05,-8.05054E+01
8.309631E+05,-8.11254E+01
8.309937E+05,-8.72054E+01
8.310242E+05,-8.33254E+01
8.310547E+05,-8.49054E+01
8.310852E+05,-9.14054E+01
8.311157E+05,-9.09254E+01
8.311462E+05,-8.94054E+01
8.311768E+05,-9.21254E+01
8.312073E+05,-8.93454E+01
8.312378E+05,-7.93454E+01
8.312683E+05,-8.23454E+01
8.312988E+05,-8.80254E+01
8.313293E+05,-9.04054E+01
8.313599E+05,-9.03054E+01
8.313904E+05,-8.53854E+01
8.314209E+05,-8.59854E+01
8.314514E+05,-9.03854E+01
8.314819E+05,-8.18254E+01
8.315125E+05,-8.41054E+01
8.315430E+05,-8.89454E+01
8.315735E+05,-8.75454E+01
8.316040E+05,-9.30654E+01
8.316345E+05,-9.30254E+01
8.316650E+05,-8.94454E+01
8.316956E+05,-8.54854E+01
8.317261E+05,-8.60054E+01
8.317566E+05,-8.25854E+01
8.317871E+05,-8.52654E+01
8.318176E+05,-9.71454E+01
8.318481E+05,-8.95054E+01
8.318787E+05,-8.38854E+01
8.319092E+05,-8.72454E+01
8.319397E+05,-8.69254E+01
8.319702E+05,-8.55054E+01
8.320007E+05,-8.43654E+01
8.320312E+05,-8.12454E+01
8.320618E+05,-8.49054E+01
8.320923E+05,-9.13054E+01
8.321228E+05,-8.39854E+01
8.321533E+05,-7.90254E+01
8.321838E+05,-8.61254E+01
8.322144E+05,-9.68054E+01
8.322449E+05,-9.25254E+01
8.322754E+05,-9.11854E+01
8.323059E+05,-8.79854E+01
8.323364E+05,-8.63454E+01
8.323669E+05,-8.27854E+01
8.323975E+05,-7.88454E+01
8.324280E+05,-8.20854E+01
8.324585E+05,-8.57254E+01
8.324890E+05,-8.60254E+01
8.325195E+05,-8.55654E+01
8.325500E+05,-8.23854E+01
8.325806E+05,-8.26454E+01
8.326111E+05,-8.93054E+01
8.326416E+05,-8.71654E+01
8.326721E+05,-8.59254E+01
8.327026E+05,-9.39654E+01
8.327332E+05,-1.02405E+02
8.327637E+05,-8.87854E+01
8.327942E+05,-8.87854E+01
8.328247E+05,-9.53454E+01
8.328552E+05,-9.13654E+01
8.328857E+05,-9.76254E+01
8.329163E+05,-8.74654E+01
8.329468E+05,-8.29854E+01
8.329773E+05,-8.84054E+01
8.330078E+05,-9.25454E+01
8.330383E+05,-1.01105E+02
8.330688E+05,-8.40854E+01
8.330994E+05,-7.94854E+01
8.331299E+05,-7.91054E+01
8.331604E+05,-8.37254E+01
8.331909E+05,-9.52654E+01
8.332214E+05,-9.07054E+01
8.332520E+05,-8.72254E+01
8.332825E+05,-9.69454E+01
8.333130E+05,-8.53454E+01
8.333435E+05,-9.08854E+01
8.333740E+05,-1.07185E+02
8.334045E+05,-8.39454E+01
8.334351E+05,-7.95854E+01
8.334656E+05,-8.30454E+01
8.334961E+05,-8.43654E+01
8.335266E+05,-8.43254E+01
8.335571E+05,-8.85254E+01
8.335876E+05,-9.04054E+01
8.336182E+05,-9.08054E+01
8.336487E+05,-8.82054E+01
8.336792E+05,-8.94454E+01
8.337097E+05,-1.01245E+02
8.337402E+05,-8.71854E+01
8.337708E+05,-8.11654E+01
8.338013E+05,-8.10854E+01
8.338318E+05,-7.95454E+01
8.338623E+05,-7.94054E+01
8.338928E+05,-8.11454E+01
8.339233E+05,-8.62654E+01
8.339539E+05,-9.09854E+01
8.339844E+05,-8.60054E+01
8.340149E+05,-8.63054E+01
8.340454E+05,-8.48854E+01
8.340759E+05,-8.56054E+01
8.341064E+05,-8.92054E+01
8.341370E+05,-8.78654E+01
8.341675E+05,-9.21854E+01
8.341980E+05,-8.90054E+01
8.342285E+05,-9.21454E+01
8.342590E+05,-8.87854E+01
8.342896E+05,-8.41854E+01
8.343201E+05,-8.36254E+01
8.343506E+05,-9.08054E+01
8.343811E+05,-9.38654E+01
8.344116E+05,-9.33854E+01
8.344421E+05,-8.72654E+01
8.344727E+05,-9.19454E+01
8.345032E+05,-9.64054E+01
8.345337E+05,-9.04854E+01
8.345642E+05,-8.42854E+01
8.345947E+05,-8.65854E+01
8.346252E+05,-8.72054E+01
8.346558E+05,-8.39454E+01
8.346863E+05,-8.77454E+01
8.347168E+05,-9.31054E+01
8.347473E+05,-8.29254E+01
8.347778E+05,-8.15254E+01
8.348083E+05,-8.31254E+01
8.348389E+05,-9.81854E+01
8.348694E+05,-8.74454E+01
8.348999E+05,-9.28654E+01
8.349304E+05,-8.73654E+01
8.349609E+05,-8.67254E+01
8.349915E+05,-8.46654E+01
8.350220E+05,-1.06545E+02
8.350525E+05,-8.46654E+01
8.350830E+05,-1.03325E+02
8.351135E+05,-8.25054E+01
8.351440E+05,-8.26854E+01
8.351746E+05,-8.60454E+01
8.352051E+05,-8.62454E+01
8.352356E+05,-8.46854E+01
8.352661E+05,-8.77454E+01
8.352966E+05,-8.41054E+01
8.353271E+05,-8.17654E+01
8.353577E+05,-8.99254E+01
8.353882E+05,-9.13254E+01
8.354187E+05,-8.63454E+01
8.354492E+05,-8.48854E+01
8.354797E+05,-8.67254E+01
8.355103E+05,-9.59854E+01
8.355408E+05,-8.44654E+01
8.355713E+05,-8.24054E+01
8.356018E+05,-8.65454E+01
8.356323E+05,-9.08054E+01
8.356628E+05,-8.66454E+01
8.356934E+05,-8.95854E+01
8.357239E+05,-9.49854E+01
8.357544E+05,-1.01905E+02
8.357849E+05,-1.02405E+02
8.358154E+05,-8.86054E+01
8.358459E+05,-8.70054E+01
8.358765E+05,-9.56054E+01
8.359070E+05,-9.20654E+01
8.359375E+05,-8.92254E+01
8.359680E+05,-8.73854E+01
8.359985E+05,-9.57254E+01
8.360291E+05,-9.03654E+01
8.360596E+05,-9.37454E+01
8.360901E+05,-9.17454E+01
8.361206E+05,-9.11854E+01
8.361511E+05,-1.03385E+02
8.361816E+05,-8.99654E+01
8.362122E+05,-9.68654E+01
8.362427E+05,-8.79454E+01
8.362732E+05,-8.58854E+01
8.363037E+05,-8.60854E+01
8.363342E+05,-9.01254E+01
8.363647E+05,-8.86254E+01
8.363953E+05,-8.67454E+01
8.364258E+05,-8.77254E+01
8.364563E+05,-9.01254E+01
8.364868E+05,-8.94854E+01
8.365173E+05,-8.65854E+01
8.365479E+05,-8.49854E+01
8.365784E+05,-8.82454E+01
8.366089E+05,-8.74254E+01
8.366394E+05,-8.13654E+01
8.366699E+05,-8.32254E+01
8.367004E+05,-9.86254E+01
8.367310E+05,-9.09054E+01
8.367615E+05,-9.88054E+01
8.367920E+05,-9.50254E+01
8.368225E+05,-8.87454E+01
8.368530E+05,-8.50854E+01
8.368835E+05,-8.26454E+01
8.369141E+05,-8.56454E+01
8.369446E+05,-8.60254E+01
8.369751E+05,-8.44254E+01
8.370056E+05,-9.15454E+01
8.370361E+05,-9.50054E+01
8.370667E+05,-8.70854E+01
8.370972E+05,-8.65054E+01
8.371277E+05,-9.05254E+01
8.371582E+05,-8.50854E+01
8.371887E+05,-9.14254E+01
8.372192E+05,-9.51854E+01
8.372498E+05,-9.06854E+01
8.372803E+05,-8.58254E+01
8.373108E+05,-9.41054E+01
8.373413E+05,-8.65454E+01
8.373718E+05,-8.50854E+01
8.374023E+05,-8.77854E+01
8.374329E+05,-8.48054E+01
8.374634E+05,-8.79854E+01
8.374939E+05,-8.02254E+01
8.375244E+05,-8.57054E+01
8.375549E+05,-8.38854E+01
8.375854E+05,-8.25454E+01
8.376160E+05,-9.12854E+01
8.376465E+05,-9.27454E+01
8.376770E+05,-9.39254E+01
8.377075E+05,-9.51454E+01
8.377380E+05,-9.11054E+01
8.377686E+05,-9.40054E+01
8.377991E+05,-9.63654E+01
8.378296E+05,-8.70454E+01
8.378601E+05,-8.95054E+01
8.378906E+05,-9.12454E+01
8.379211E+05,-8.75254E+01
8.379517E+05,-9.20054E+01
8.379822E+05,-9.06254E+01
8.380127E+05,-9.13054E+01
8.380432E+05,-9.96654E+01
8.380737E+05,-9.02654E+01
8.381042E+05,-8.50854E+01
8.381348E+05,-8.90654E+01
8.381653E+05,-9.52654E+01
8.381958E+05,-8.68854E+01
8.382263E+05,-8.55854E+01
8.382568E+05,-8.69854E+01
8.382874E+05,-8.67054E+01
8.383179E+05,-9.32254E+01
8.383484E+05,-8.88454E+01
8.383789E+05,-1.01545E+02
8.384094E+05,-8.82054E+01
8.384399E+05,-8.62854E+01
8.384705E+05,-8.59054E+01
8.385010E+05,-9.17854E+01
8.385315E+05,-9.02654E+01
8.385620E+05,-8.59054E+01
8.385925E+05,-8.87254E+01
8.386230E+05,-9.13454E+01
8.386536E+05,-9.15854E+01
8.386841E+05,-9.18854E+01
8.387146E+05,-9.15854E+01
8.387451E+05,-8.66454E+01
8.387756E+05,-8.27254E+01
8.388062E+05,-8.60454E+01
8.388367E+05,-8.73654E+01
8.388672E+05,-9.20454E+01
8.388977E+05,-8.88654E+01
8.389282E+05,-9.20654E+01
8.389587E+05,-8.54254E+01
8.389893E+05,-8.60654E+01
8.390198E+05,-8.51854E+01
8.390503E+05,-9.40654E+01
8.390808E+05,-8.47254E+01
8.391113E+05,-9.01254E+01
8.391418E+05,-9.45454E+01
8.391724E+05,-8.73254E+01
8.392029E+05,-8.42254E+01
8.392334E+05,-8.70454E+01
8.392639E+05,-8.73854E+01
8.392944E+05,-8.28054E+01
8.393250E+05,-8.14854E+01
8.393555E+05,-7.86854E+01
8.393860E+05,-7.88654E+01
8.394165E+05,-8.52854E+01
8.394470E+05,-8.59054E+01
8.394775E+05,-8.52054E+01
8.395081E+05,-8.36254E+01
8.395386E+05,-8.15654E+01
8.395691E+05,-7.89454E+01
8.395996E+05,-7.82854E+01
8.396301E+05,-8.11054E+01
8.396606E+05,-8.70854E+01
8.396912E+05,-8.63454E+01
8.397217E+05,-8.20054E+01
8.397522E+05,-8.29254E+01
8.397827E+05,-8.52454E+01
8.398132E+05,-8.84054E+01
8.398438E+05,-8.85254E+01
8.398743E+05,-8.94054E+01
8.399048E+05,-9.85254E+01
8.399353E+05,-8.68054E+01
8.399658E+05,-8.17054E+01
8.399963E+05,-8.38854E+01
8.400269E+05,-8.57254E+01
8.400574E+05,-9.09854E+01
8.400879E+05,-9.66854E+01
8.401184E+05,-9.98054E+01
8.401489E+05,-8.55854E+01
8.401794E+05,-8.23854E+01
8.402100E+05,-9.34654E+01
8.402405E+05,-9.34654E+01
8.402710E+05,-9.57054E+01
8.403015E+05,-8.19054E+01
8.403320E+05,-8.12654E+01
8.403625E+05,-8.64454E+01
8.403931E+05,-8.15854E+01
8.404236E+05,-9.56254E+01
8.404541E+05,-8.94854E+01
8.404846E+05,-9.21654E+01
8.405151E+05,-9.10254E+01
8.405457E+05,-8.97054E+01
8.405762E+05,-8.74854E+01
8.406067E+05,-8.35254E+01
8.406372E+05,-8.81254E+01
8.406677E+05,-8.81654E+01
8.406982E+05,-9.29254E+01
8.407288E+05,-9.44654E+01
8.407593E+05,-8.66054E+01
8.407898E+05,-9.40054E+01
8.408203E+05,-8.06454E+01
8.408508E+05,-8.41054E+01
8.408813E+05,-8.81254E+01
8.409119E+05,-9.25854E+01
8.409424E+05,-9.65054E+01
8.409729E+05,-8.78454E+01
8.410034E+05,-8.33454E+01
8.410339E+05,-8.49854E+01
8.410645E+05,-8.96254E+01
8.410950E+05,-9.67654E+01
8.411255E+05,-8.96254E+01
8.411560E+05,-8.44254E+01
8.411865E+05,-8.39654E+01
8.412170E+05,-8.26654E+01
8.412476E+05,-8.23254E+01
8.412781E+05,-8.57854E+01
8.413086E+05,-8.76654E+01
8.413391E+05,-8.50654E+01
8.413696E+05,-8.79254E+01
8.414001E+05,-8.26454E+01
8.414307E+05,-8.06254E+01
8.414612E+05,-8.91054E+01
8.414917E+05,-8.66454E+01
8.415222E+05,-8.49454E+01
8.415527E+05,-8.85654E+01
8.415833E+05,-9.83654E+01
8.416138E+05,-9.14654E+01
8.416443E+05,-8.60254E+01
8.416748E+05,-8.77054E+01
8.417053E+05,-8.56254E+01
8.417358E+05,-8.62654E+01
8.417664E+05,-8.48054E+01
8.417969E+05,-8.35054E+01
8.418274E+05,-8.68054E+01
8.418579E+05,-8.89054E+01
8.418884E+05,-9.26254E+01
8.419189E+05,-9.16854E+01
8.419495E+05,-8.47854E+01
8.419800E+05,-8.43454E+01
8.420105E+05,-8.35454E+01
8.420410E+05,-8.28054E+01
8.420715E+05,-9.76654E+01
8.421021E+05,-8.91654E+01
8.421326E+05,-9.07854E+01
8.421631E+05,-8.63854E+01
8.421936E+05,-8.84854E+01
8.422241E+05,-8.64854E+01
8.422546E+05,-8.70054E+01
8.422852E+05,-8.95854E+01
8.423157E+05,-9.50254E+01
8.423462E+05,-9.30854E+01
8.423767E+05,-8.83654E+01
8.424072E+05,-9.44454E+01
8.424377E+05,-9.14854E+01
8.424683E+05,-8.37854E+01
8.424988E+05,-8.10454E+01
8.425293E+05,-8.16054E+01
8.425598E+05,-8.85454E+01
8.425903E+05,-9.42254E+01
8.426208E+05,-8.50254E+01
8.426514E+05,-8.69254E+01
8.426819E+05,-9.32054E+01
8.427124E+05,-9.50454E+01
8.427429E+05,-8.83454E+01
8.427734E+05,-8.35254E+01
8.428040E+05,-9.51254E+01
8.428345E+05,-8.98854E+01
8.428650E+05,-9.00854E+01
8.428955E+05,-9.03254E+01
8.429260E+05,-8.77054E+01
8.429565E+05,-9.33454E+01
8.429871E+05,-1.01285E+02
8.430176E+05,-9.49854E+01
8.430481E+05,-8.34054E+01
8.430786E+05,-7.73454E+01
8.431091E+05,-7.94054E+01
8.431396E+05,-9.63454E+01
8.431702E+05,-9.83454E+01
8.432007E+05,-8.74254E+01
8.432312E+05,-8.56254E+01
8.432617E+05,-1.06045E+02
8.432922E+05,-8.62654E+01
8.433228E+05,-9.67854E+01
8.433533E+05,-8.43254E+01
8.433838E+05,-8.74854E+01
8.434143E+05,-8.89454E+01
8.434448E+05,-8.15854E+01
8.434753E+05,-8.39654E+01
8.435059E+05,-8.90254E+01
8.435364E+05,-8.49854E+01
8.435669E+05,-9.05654E+01
8.435974E+05,-8.34654E+01
8.436279E+05,-8.17054E+01
8.436584E+05,-8.00054E+01
8.436890E+05,-8.48854E+01
8.437195E+05,-9.10654E+01
8.437500E+05,-9.29854E+01
8.437805E+05,-8.99254E+01
8.438110E+05,-8.17854E+01
8.438416E+05,-8.31654E+01
8.438721E+05,-9.93654E+01
8.439026E+05,-8.23254E+01
8.439331E+05,-8.17254E+01
8.439636E+05,-8.54654E+01
8.439941E+05,-9.20854E+01
8.440247E+05,-9.19054E+01
8.440552E+05,-8.06854E+01
8.440857E+05,-8.00054E+01
8.441162E+05,-8.98054E+01
8.441467E+05,-9.18654E+01
8.441772E+05,-8.93054E+01
8.442078E+05,-9.29254E+01
8.442383E+05,-8.96654E+01
8.442688E+05,-1.02305E+02
8.442993E+05,-8.74654E+01
8.443298E+05,-8.17054E+01
8.443604E+05,-8.34854E+01
8.443909E+05,-8.84254E+01
8.444214E+05,-9.30454E+01
8.444519E+05,-8.58854E+01
8.444824E+05,-8.34454E+01
8.445129E+05,-9.17854E+01
8.445435E+05,-8.88454E+01
8.445740E+05,-8.45254E+01
8.446045E+05,-8.24254E+01
8.446350E+05,-7.90654E+01
8.446655E+05,-7.95854E+01
8.446960E+05,-8.01254E+01
8.447266E+05,-7.94454E+01
8.447571E+05,-8.16054E+01
8.447876E+05,-8.85254E+01
8.448181E+05,-9.17654E+01
8.448486E+05,-8.90254E+01
8.448792E+05,-9.57454E+01
8.449097E+05,-8.27054E+01
8.449402E+05,-8.28454E+01
8.449707E+05,-8.54254E+01
8.450012E+05,-8.45454E+01
8.450317E+05,-8.69254E+01
8.450623E+05,-8.23454E+01
8.450928E+05,-9.26854E+01
8.451233E+05,-8.86254E+01
8.451538E+05,-9.81654E+01
8.451843E+05,-1.07225E+02
8.452148E+05,-9.37854E+01
8.452454E+05,-9.18454E+01
8.452759E+05,-8.84654E+01
8.453064E+05,-8.41054E+01
8.453369E+05,-8.14654E+01
8.453674E+05,-8.65654E+01
8.453979E+05,-9.04454E+01
8.454285E+05,-8.73854E+01
8.454590E+05,-8.94854E+01
8.454895E+05,-9.86254E+01
8.455200E+05,-1.00185E+02
8.455505E+05,-9.00054E+01
8.455811E+05,-9.40854E+01
8.456116E+05,-8.62654E+01
8.456421E+05,-8.68054E+01
8.456726E+05,-8.98454E+01
8.457031E+05,-8.62654E+01
8.457336E+05,-9.75854E+01
8.457642E+05,-8.90254E+01
8.457947E+05,-1.11605E+02
8.458252E+05,-9.25454E+01
8.458557E+05,-9.07854E+01
8.458862E+05,-9.58854E+01
8.459167E+05,-9.13054E+01
8.459473E+05,-9.28454E+01
8.459778E+05,-9.54254E+01
8.460083E+05,-9.41854E+01
8.460388E+05,-8.76854E+01
8.460693E+05,-8.61854E+01
8.460999E+05,-8.36454E+01
8.461304E+05,-8.49654E+01
8.461609E+05,-8.49054E+01
8.461914E+05,-8.22854E+01
8.462219E+05,-8.32854E+01
8.462524E+05,-9.09454E+01
8.462830E+05,-9.06854E+01
8.463135E+05,-1.00125E+02
8.463440E+05,-9.10654E+01
8.463745E+05,-9.24454E+01
8.464050E+05,-8.54254E+01
8.464355E+05,-8.38854E+01
8.464661E+05,-8.94454E+01
8.464966E+05,-8.81054E+01
8.465271E+05,-9.31454E+01
8.465576E+05,-8.46854E+01
8.465881E+05,-8.03454E+01
8.466187E+05,-8.67254E+01
8.466492E+05,-8.77854E+01
8.466797E+05,-8.72854E+01
8.467102E+05,-8.87854E+01
8.467407E+05,-1.01765E+02
8.467712E+05,-9.52854E+01
8.468018E+05,-9.73654E+01
8.468323E+05,-9.62454E+01
8.468628E+05,-9.40254E+01
8.468933E+05,-8.67654E+01
8.469238E+05,-8.24654E+01
8.469543E+05,-8.01854E+01
8.469849E+05,-1.02225E+02
8.470154E+05,-8.48054E+01
8.470459E+05,-9.85254E+01
8.470764E+05,-9.23654E+01
8.471069E+05,-8.79454E+01
8.471375E+05,-8.35654E+01
8.471680E+05,-8.16654E+01
8.471985E+05,-8.76054E+01
8.472290E+05,-8.19854E+01
8.472595E+05,-8.84654E+01
8.472900E+05,-8.64054E+01
8.473206E+05,-8.42654E+01
8.473511E+05,-8.40654E+01
8.473816E+05,-9.00454E+01
8.474121E+05,-8.26854E+01
8.474426E+05,-8.00054E+01
8.474731E+05,-8.41854E+01
8.475037E+05,-8.72654E+01
8.475342E+05,-8.44854E+01
8.475647E+05,-8.78254E+01
8.475952E+05,-9.08454E+01
8.476257E+05,-9.34854E+01
8.476562E+05,-8.65654E+01
8.476868E+05,-8.38254E+01
8.477173E+05,-8.27654E+01
8.477478E+05,-8.63254E+01
8.477783E+05,-8.55054E+01
8.478088E+05,-8.32654E+01
8.478394E+05,-8.55254E+01
8.478699E+05,-8.02654E+01
8.479004E+05,-8.34054E+01
8.479309E+05,-8.63454E+01
8.479614E+05,-8.40654E+01
8.479919E+05,-8.22654E+01
8.480225E+05,-9.19054E+01
8.480530E+05,-8.61254E+01
8.480835E+05,-9.93454E+01
8.481140E+05,-9.10054E+01
8.481445E+05,-8.79454E+01
8.481750E+05,-8.73654E+01
8.482056E+05,-8.32254E+01
8.482361E+05,-8.53254E+01
8.482666E+05,-1.01885E+02
8.482971E+05,-8.89054E+01
8.483276E+05,-8.68854E+01
8.483582E+05,-9.60854E+01
8.483887E+05,-8.80854E+01
8.484192E+05,-8.51654E+01
8.484497E+05,-8.93454E+01
8.484802E+05,-9.31054E+01
8.485107E+05,-9.72454E+01
8.485413E+05,-8.74454E+01
8.485718E+05,-8.38454E+01
8.486023E+05,-9.45254E+01
8.486328E+05,-8.87254E+01
8.486633E+05,-8.33054E+01
8.486938E+05,-8.11854E+01
8.487244E+05,-9.01854E+01
8.487549E+05,-8.64854E+01
8.487854E+05,-8.75854E+01
8.488159E+05,-8.81654E+01
8.488464E+05,-9.44654E+01
8.488770E+05,-9.71254E+01
8.489075E+05,-9.23654E+01
8.489380E+05,-9.53454E+01
8.489685E+05,-8.85254E+01
8.489990E+05,-9.00054E+01
8.490295E+05,-1.07025E+02
8.490601E+05,-8.97654E+01
8.490906E+05,-9.41654E+01
8.491211E+05,-1.06485E+02
8.491516E+05,-1.04085E+02
8.491821E+05,-8.68254E+01
8.492126E+05,-8.91054E+01
8.492432E+05,-1.01365E+02
8.492737E+05,-8.89654E+01
8.493042E+05,-8.97654E+01
8.493347E+05,-9.00454E+01
8.493652E+05,-9.81254E+01
8.493958E+05,-9.43254E+01
8.494263E+05,-8.82454E+01
8.494568E+05,-9.33254E+01
8.494873E+05,-8.93054E+01
8.495178E+05,-8.59254E+01
8.495483E+05,-8.43854E+01
8.495789E+05,-1.11065E+02
8.496094E+05,-8.74854E+01
8.496399E+05,-8.69054E+01
8.496704E+05,-8.88454E+01
8.497009E+05,-9.93054E+01
8.497314E+05,-7.99254E+01
8.497620E+05,-7.88054E+01
8.497925E+05,-8.44054E+01
8.498230E+05,-8.48454E+01
8.498535E+05,-8.26854E+01
8.498840E+05,-8.37254E+01
8.499146E+05,-8.67854E+01
8.499451E+05,-8.99654E+01
8.499756E+05,-8.22454E+01
8.500061E+05,-8.49854E+01
8.500366E+05,-8.81254E+01
8.500671E+05,-8.34854E+01
8.500977E+05,-8.28454E+01
8.501282E+05,-8.32054E+01
8.501587E+05,-9.51854E+01
8.501892E+05,-9.10654E+01
8.502197E+05,-9.52054E+01
8.502502E+05,-1.00625E+02
8.502808E+05,-9.52054E+01
8.503113E+05,-8.79854E+01
8.503418E+05,-8.82454E+01
8.503723E+05,-8.69854E+01
8.504028E+05,-8.62054E+01
8.504333E+05,-8.84654E+01
8.504639E+05,-9.18654E+01
8.504944E+05,-8.70454E+01
8.505249E+05,-8.50854E+01
8.505554E+05,-8.31054E+01
8.505859E+05,-8.54054E+01
8.506165E+05,-8.84254E+01
8.506470E+05,-9.06654E+01
8.506775E+05,-1.02585E+02
8.507080E+05,-8.69854E+01
8.507385E+05,-8.96254E+01
8.507690E+05,-1.08345E+02
8.507996E+05,-1.12705E+02
8.508301E+05,-9.48654E+01
8.508606E+05,-8.71454E+01
8.508911E+05,-8.81654E+01
8.509216E+05,-1.04865E+02
8.509521E+05,-8.76054E+01
8.509827E+05,-8.65454E+01
8.510132E+05,-9.13254E+01
8.510437E+05,-9.27054E+01
8.510742E+05,-8.83254E+01
8.511047E+05,-8.85254E+01
8.511353E+05,-9.92054E+01
8.511658E+05,-8.75854E+01
8.511963E+05,-8.78454E+01
8.512268E+05,-9.35454E+01
8.512573E+05,-8.49254E+01
8.512878E+05,-8.51654E+01
8.513184E+05,-9.23654E+01
8.513489E+05,-8.81654E+01
8.513794E+05,-9.05054E+01
8.514099E+05,-9.31454E+01
8.514404E+05,-8.71454E+01
8.514709E+05,-8.08854E+01
8.515015E+05,-7.89454E+01
8.515320E+05,-8.07454E+01
8.515625E+05,-8.33654E+01
8.515930E+05,-8.97054E+01
8.516235E+05,-8.42654E+01
8.516541E+05,-8.44854E+01
8.516846E+05,-8.72654E+01
8.517151E+05,-8.58054E+01
8.517456E+05,-9.56054E+01
8.517761E+05,-8.40654E+01
8.518066E+05,-8.79254E+01
8.518372E+05,-8.17254E+01
8.518677E+05,-7.84854E+01
8.518982E+05,-8.12254E+01
8.519287E+05,-8.23254E+01
8.519592E+05,-8.53254E+01
8.519897E+05,-8.79054E+01
8.520203E+05,-9.43654E+01
8.520508E+05,-8.64454E+01
8.520813E+05,-8.65854E+01
8.521118E+05,-9.05654E+01
8.521423E+05,-8.96254E+01
8.521729E+05,-9.30654E+01
8.522034E+05,-8.90054E+01
8.522339E+05,-9.17054E+01
8.522644E+05,-9.96254E+01
8.522949E+05,-9.67254E+01
8.523254E+05,-9.52454E+01
8.523560E+05,-9.02254E+01
8.523865E+05,-8.44654E+01
8.524170E+05,-8.24454E+01
8.524475E+05,-9.61054E+01
8.524780E+05,-8.86254E+01
8.525085E+05,-8.87854E+01
8.525391E+05,-8.48254E+01
8.525696E+05,-7.93654E+01
8.526001E+05,-8.02654E+01
8.526306E+05,-8.39254E+01
8.526611E+05,-8.35454E+01
8.526917E+05,-8.48454E+01
8.527222E+05,-8.87454E+01
8.527527E+05,-9.21654E+01
8.527832E+05,-8.86054E+01
8.528137E+05,-9.09054E+01
8.528442E+05,-9.42254E+01
8.528748E+05,-8.57054E+01
8.529053E+05,-8.49854E+01
8.529358E+05,-9.74254E+01
8.529663E+05,-8.65454E+01
8.529968E+05,-9.28854E+01
8.530273E+05,-8.84854E+01
8.530579E+05,-9.50454E+01
8.530884E+05,-9.55254E+01
8.531189E+05,-8.80454E+01
8.531494E+05,-9.33854E+01
8.531799E+05,-1.02485E+02
8.532104E+05,-9.03854E+01
8.532410E+05,-9.14854E+01
8.532715E+05,-8.82054E+01
8.533020E+05,-8.69254E+01
8.533325E+05,-9.45854E+01
8.533630E+05,-9.49054E+01
8.533936E+05,-8.87454E+01
8.534241E+05,-9.46054E+01
8.534546E+05,-8.70054E+01
8.534851E+05,-8.67854E+01
8.535156E+05,-8.93054E+01
8.535461E+05,-8.20454E+01
8.535767E+05,-8.73854E+01
8.536072E+05,-8.41054E+01
8.536377E+05,-8.15454E+01
8.536682E+05,-8.28254E+01
8.536987E+05,-8.69454E+01
8.537292E+05,-8.27254E+01
8.537598E+05,-8.33054E+01
